file,timestamp,NGPSLatitude,NGPSLongitude,NGear,nEngine,rThrottlePedal,pBrakeF,gLat,gLong,sLap,vCar,Lap,lat/lng,latlng
1269760027,18:07:03,-37.85189,144.97121,5,17605,100,1,0,0,4949,235.2,21,"-37.85189,144.97121",-37.85189:144.97121
1269760028,18:07:04,-37.85153,144.97076,6,17814,100,1,0,0,5001,254.5,21,"-37.85153,144.97076",-37.85153:144.97076
1269760029,18:07:05,-37.85097,144.97006,6,17657,100,1,0,0,5113,267.8,21,"-37.85097,144.97006",-37.85097:144.97006
1269760030,18:07:06,-37.85059,144.96957,6,16368,100,1,0,1,5171,277.7,21,"-37.85059,144.96957",-37.85059:144.96957
1269760031,18:07:07,-37.84998,144.96907,7,16602,100,1,0,0,33,284.8,22,"-37.84998,144.96907",-37.84998:144.96907
1269760032,18:07:08,-37.84937,144.96829,7,16973,100,1,0,0,94,291.1,22,"-37.84937,144.96829",-37.84937:144.96829
1269760034,18:07:10,-37.84895,144.9675,7,17130,100,1,0,0,187,296.4,22,"-37.84895,144.9675",-37.84895:144.9675
1269760035,18:07:10,-37.84853,144.96696,7,13770,0,69,0,-4,278,278.3,22,"-37.84853,144.96696",-37.84853:144.96696
1269760036,18:07:12,-37.84804,144.96637,3,13367,0,21,1,-1,337,159.5,22,"-37.84804,144.96637",-37.84804:144.96637
1269760037,18:07:13,-37.8474,144.96608,3,15126,78,1,1,1,411,139.8,22,"-37.8474,144.96608",-37.8474:144.96608
1269760038,18:07:15,-37.84674,144.96622,4,17371,100,1,-3,1,508,198.6,22,"-37.84674,144.96622",-37.84674:144.96622
1269760040,18:07:16,-37.84615,144.96591,5,16722,100,1,-2,1,554,224.7,22,"-37.84615,144.96591",-37.84615:144.96591
1269760041,18:07:17,-37.84581,144.9655,5,17790,100,1,0,0,629,240.4,22,"-37.84581,144.9655",-37.84581:144.9655
1269760042,18:07:19,-37.8453,144.9648,6,16858,100,1,0,0,710,261.2,22,"-37.8453,144.9648",-37.8453:144.9648
1269760043,18:07:19,-37.84472,144.96434,6,16476,100,1,0,0,767,269.1,22,"-37.84472,144.96434",-37.84472:144.96434
1269760044,18:07:20,-37.84407,144.96365,7,16474,100,1,1,0,825,282.7,22,"-37.84407,144.96365",-37.84407:144.96365
1269760046,18:07:23,-37.84292,144.96249,7,13761,0,71,0,-3,1023,227.3,22,"-37.84292,144.96249",-37.84292:144.96249
1269760047,18:07:23,-37.84276,144.96239,2,14394,0,35,0,-2,1041,156.2,22,"-37.84276,144.96239",-37.84276:144.96239
1269760048,18:07:25,-37.84215,144.96222,2,10119,24,1,2,0,1099,83.6,22,"-37.84215,144.96222",-37.84215:144.96222
1269760050,18:07:26,-37.84202,144.96246,2,13040,52,1,1,1,1137,96.9,22,"-37.84202,144.96246",-37.84202:144.96246
1269760051,18:07:27,-37.84201,144.96289,2,12598,81,1,0,2,1161,121.4,22,"-37.84201,144.96289",-37.84201:144.96289
1269760052,18:07:28,-37.84199,144.96326,3,13831,21,1,-2,0,1207,148.5,22,"-37.84199,144.96326",-37.84199:144.96326
1269760053,18:07:29,-37.84185,144.96358,3,13795,40,1,-2,0,1238,143.3,22,"-37.84185,144.96358",-37.84185:144.96358
1269760054,18:07:31,-37.84096,144.96381,4,16122,100,1,-1,1,1321,183.2,22,"-37.84096,144.96381",-37.84096:144.96381
1269760056,18:07:32,-37.84056,144.96368,5,16377,100,1,3,0,1385,214.5,22,"-37.84056,144.96368",-37.84056:144.96368
1269760057,18:07:33,-37.83989,144.96382,5,16729,83,1,3,0,1457,229.5,22,"-37.83989,144.96382",-37.83989:144.96382
1269760058,18:07:34,-37.83952,144.9642,5,17587,100,1,2,0,1506,236.8,22,"-37.83952,144.9642",-37.83952:144.9642
1269760059,18:07:35,-37.83923,144.96469,6,16255,100,1,0,0,1584,251.9,22,"-37.83923,144.96469",-37.83923:144.96469
1269760060,18:07:36,-37.83885,144.96556,6,17184,100,1,0,1,1667,266.1,22,"-37.83885,144.96556",-37.83885:144.96556
1269760061,18:07:37,-37.83854,144.9662,6,17271,100,1,-1,0,1724,275.6,22,"-37.83854,144.9662",-37.83854:144.9662
1269760062,18:07:39,-37.83805,144.96768,3,12944,1,7,2,-1,1858,152,22,"-37.83805,144.96768",-37.83805:144.96768
1269760064,18:07:41,-37.83812,144.96832,3,15974,100,1,-1,1,1930,146.6,22,"-37.83812,144.96832",-37.83812:144.96832
1269760066,18:07:42,-37.83839,144.96886,4,16634,100,1,-2,1,1986,187.4,22,"-37.83839,144.96886",-37.83839:144.96886
1269760068,18:07:44,-37.83854,144.9696,5,16766,100,1,2,0,2053,225.1,22,"-37.83854,144.9696",-37.83854:144.9696
1269760069,18:07:45,-37.83905,144.97092,6,16393,100,1,3,0,2181,252.9,22,"-37.83905,144.97092",-37.83905:144.97092
1269760070,18:07:47,-37.83947,144.97144,6,17025,100,1,2,0,2264,265.5,22,"-37.83947,144.97144",-37.83947:144.97144
1269760072,18:07:48,-37.84024,144.97162,6,17704,100,1,0,1,2322,275.2,22,"-37.84024,144.97162",-37.84024:144.97162
1269760073,18:07:49,-37.84154,144.97186,7,15027,0,55,0,-2,2459,208.4,22,"-37.84154,144.97186",-37.84154:144.97186
1269760074,18:07:51,-37.84221,144.97186,2,12671,26,1,2,0,2531,108.4,22,"-37.84221,144.97186",-37.84221:144.97186
1269760076,18:07:54,-37.84258,144.97121,3,17189,89,1,-2,1,2612,156.7,22,"-37.84258,144.97121",-37.84258:144.97121
1269760078,18:07:54,-37.84286,144.97107,4,16167,100,1,-2,1,2649,176.3,22,"-37.84286,144.97107",-37.84286:144.97107
1269760079,18:07:55,-37.84344,144.97081,5,16161,100,1,0,0,2714,217.8,22,"-37.84344,144.97081",-37.84344:144.97081
1269760080,18:07:56,-37.84414,144.97067,5,17730,100,1,-1,0,2788,239.3,22,"-37.84414,144.97067",-37.84414:144.97067
1269760081,18:07:57,-37.84464,144.9706,6,16710,100,1,-1,0,2841,257.9,22,"-37.84464,144.9706",-37.84464:144.9706
1269760082,18:07:58,-37.84517,144.97066,6,17423,100,1,-1,0,2926,270.5,22,"-37.84517,144.97066",-37.84517:144.97066
1269760083,18:08:00,-37.84597,144.97095,7,16393,100,1,-1,0,3014,280.5,22,"-37.84597,144.97095",-37.84597:144.97095
1269760084,18:08:02,-37.84716,144.97173,7,16858,100,1,-1,0,3165,291.3,22,"-37.84716,144.97173",-37.84716:144.97173
1269760086,18:08:02,-37.84756,144.97253,7,15105,50,48,-1,-4,3227,295.3,22,"-37.84756,144.97253",-37.84756:144.97253
1269760087,18:08:03,-37.84803,144.9733,5,14964,1,1,-3,0,3306,224.8,22,"-37.84803,144.9733",-37.84803:144.9733
1269760088,18:08:04,-37.8481,144.97382,5,14702,66,1,-2,1,3350,205.8,22,"-37.8481,144.97382",-37.8481:144.97382
1269760089,18:08:05,-37.84804,144.97461,5,15453,74,1,3,0,3417,211.5,22,"-37.84804,144.97461",-37.84804:144.97461
1269760090,18:08:08,-37.84859,144.97581,5,16053,94,1,0,1,3560,242.2,22,"-37.84859,144.97581",-37.84859:144.97581
1269760092,18:08:08,-37.84893,144.97629,6,16613,100,1,0,1,3614,255.2,22,"-37.84893,144.97629",-37.84893:144.97629
1269760094,18:08:09,-37.84949,144.97699,6,17456,100,1,1,0,3698,270.5,22,"-37.84949,144.97699",-37.84949:144.97699
1269760095,18:08:10,-37.84995,144.97739,6,17698,100,1,1,-1,3757,277.4,22,"-37.84995,144.97739",-37.84995:144.97739
1269760096,18:08:12,-37.85127,144.97807,7,17025,100,1,0,0,3939,292.8,22,"-37.85127,144.97807",-37.85127:144.97807
1269760097,18:08:13,-37.85212,144.97829,7,14986,2,82,0,-4,4002,297.4,22,"-37.85212,144.97829",-37.85212:144.97829
1269760098,18:08:15,-37.85298,144.97852,3,11943,9,1,3,0,4097,130.2,22,"-37.85298,144.97852",-37.85298:144.97852
1269760100,18:08:16,-37.85319,144.97833,3,13474,61,1,2,1,4137,127.1,22,"-37.85319,144.97833",-37.85319:144.97833
1269760101,18:08:17,-37.8534,144.97784,3,17670,100,1,1,1,4184,160,22,"-37.8534,144.97784",-37.8534:144.97784
1269760102,18:08:18,-37.85353,144.97742,4,16982,100,1,0,1,4243,193.1,22,"-37.85353,144.97742",-37.85353:144.97742
1269760103,18:08:19,-37.85368,144.97691,5,15805,100,1,1,0,4289,217.3,22,"-37.85368,144.97691",-37.85368:144.97691
1269760104,18:08:20,-37.85388,144.97614,4,15523,24,1,3,0,4355,198.1,22,"-37.85388,144.97614",-37.85388:144.97614
1269760105,18:08:22,-37.85375,144.97546,4,16139,80,1,3,0,4415,189.3,22,"-37.85375,144.97546",-37.85375:144.97546
1269760106,18:08:23,-37.85309,144.9749,5,14923,100,17,-2,-3,4503,226,22,"-37.85309,144.9749",-37.85309:144.9749
1269760108,18:08:26,-37.85218,144.9743,2,9773,0,12,-2,-1,4606,101.9,22,"-37.85218,144.9743",-37.85218:144.9743
1269760110,18:08:27,-37.85211,144.97409,2,10139,26,1,-2,0,4633,79.3,22,"-37.85211,144.97409",-37.85211:144.97409
1269760111,18:08:27,-37.8522,144.97382,2,12761,48,1,-1,1,4651,90.6,22,"-37.8522,144.97382",-37.8522:144.97382
1269760112,18:08:29,-37.8526,144.97345,3,14571,42,1,2,0,4717,220,22,"-37.8526,144.97345",-37.8526:144.97345
1269760114,18:08:30,-37.85281,144.97295,3,16146,68,1,2,1,4766,156.2,22,"-37.85281,144.97295",-37.85281:144.97295
1269760115,18:08:31,-37.85279,144.97253,3,15235,89,1,2,1,4801,170.6,22,"-37.85279,144.97253",-37.85279:144.97253
1269760116,18:08:32,-37.85251,144.97194,4,17761,100,1,0,1,4861,202.7,22,"-37.85251,144.97194",-37.85251:144.97194
1269760117,18:08:34,-37.8517,144.97093,5,16476,100,1,0,0,4982,245.6,22,"-37.8517,144.97093",-37.8517:144.97093
1269760119,18:08:35,-37.85133,144.97047,6,16944,100,1,0,0,5063,262.1,22,"-37.85133,144.97047",-37.85133:144.97047
1269760120,18:08:37,-37.85016,144.96925,7,16510,100,1,0,0,5208,283.4,22,"-37.85016,144.96925",-37.85016:144.96925
1269760122,18:08:39,-37.84955,144.96849,7,16832,100,1,0,0,69,290.8,23,"-37.84955,144.96849",-37.84955:144.96849
1269760123,18:08:39,-37.84914,144.9677,7,17004,100,1,0,0,162,293.1,23,"-37.84914,144.9677",-37.84914:144.9677
1269760124,18:08:41,-37.84851,144.96689,7,15795,100,19,0,-3,256,298.9,23,"-37.84851,144.96689",-37.84851:144.96689
1269760125,18:08:42,-37.84814,144.96645,4,15847,0,51,0,-2,309,211.8,23,"-37.84814,144.96645",-37.84814:144.96645
1269760127,18:08:43,-37.84745,144.96603,3,14426,51,1,2,0,394,142.8,23,"-37.84745,144.96603",-37.84745:144.96603
1269760128,18:08:44,-37.84698,144.96619,3,15396,100,1,-3,1,444,168.8,23,"-37.84698,144.96619",-37.84698:144.96619
1269760129,18:08:45,-37.8468,144.9662,4,17167,100,1,-3,1,505,196.3,23,"-37.8468,144.9662",-37.8468:144.9662
1269760130,18:08:46,-37.84621,144.96596,5,16528,100,1,-2,1,550,222.1,23,"-37.84621,144.96596",-37.84621:144.96596
1269760131,18:08:47,-37.84587,144.96558,5,17649,100,1,0,1,625,237.6,23,"-37.84587,144.96558",-37.84587:144.96558
1269760132,18:08:48,-37.84537,144.96487,6,16671,100,1,0,0,705,257.3,23,"-37.84537,144.96487",-37.84537:144.96487
1269760133,18:08:49,-37.8448,144.96417,6,17331,100,1,0,0,762,268.9,23,"-37.8448,144.96417",-37.8448:144.96417
1269760134,18:08:51,-37.8437,144.96307,7,16664,100,1,0,0,909,286.3,23,"-37.8437,144.96307",-37.8437:144.96307
1269760136,18:08:53,-37.8428,144.9624,2,14716,0,44,1,-2,1040,164,23,"-37.8428,144.9624",-37.8428:144.9624
1269760138,18:08:55,-37.84242,144.96217,2,9847,0,8,2,-1,1092,103.9,23,"-37.84242,144.96217",-37.84242:144.96217
1269760139,18:08:55,-37.84215,144.96222,2,9426,11,1,2,0,1110,84.2,23,"-37.84215,144.96222",-37.84215:144.96222
1269760140,18:08:57,-37.842,144.96263,2,16253,79,1,-1,1,1159,114.9,23,"-37.842,144.96263",-37.842:144.96263
1269760142,18:08:58,-37.84199,144.96294,3,14206,76,1,-2,0,1188,141.5,23,"-37.84199,144.96294",-37.84199:144.96294
1269760143,18:08:59,-37.84187,144.96347,3,13583,20,1,-2,0,1236,144.5,23,"-37.84187,144.96347",-37.84187:144.96347
1269760144,18:09:00,-37.84166,144.96371,3,14783,62,1,-2,1,1266,142.7,23,"-37.84166,144.96371",-37.84166:144.96371
1269760145,18:09:01,-37.84103,144.96378,3,15651,100,1,-1,1,1317,173.5,23,"-37.84103,144.96378",-37.84103:144.96378
1269760146,18:09:03,-37.83999,144.96373,5,16137,72,1,3,0,1450,225.7,23,"-37.83999,144.96373",-37.83999:144.96373
1269760148,18:09:04,-37.8396,144.96402,5,17013,100,1,2,0,1497,227.8,23,"-37.8396,144.96402",-37.8396:144.96402
1269760150,18:09:06,-37.83892,144.9653,6,16827,100,1,0,0,1627,258.7,23,"-37.83892,144.9653",-37.83892:144.9653
1269760151,18:09:08,-37.83862,144.96625,6,17680,100,1,-1,0,1740,274.3,23,"-37.83862,144.96625",-37.83862:144.96625
1269760152,18:09:08,-37.83839,144.96689,6,17286,0,67,0,-3,1797,256.7,23,"-37.83839,144.96689",-37.83839:144.96689
1269760153,18:09:10,-37.83809,144.96754,3,12718,3,12,2,0,1854,150.1,23,"-37.83809,144.96754",-37.83809:144.96754
1269760154,18:09:12,-37.83817,144.96835,3,15832,100,1,-1,1,1925,143,23,"-37.83817,144.96835",-37.83817:144.96835
1269760156,18:09:12,-37.83836,144.96867,3,15952,100,1,-2,1,1959,170.8,23,"-37.83836,144.96867",-37.83836:144.96867
1269760157,18:09:14,-37.83857,144.96965,5,16624,100,1,2,1,2067,221.2,23,"-37.83857,144.96965",-37.83857:144.96965
1269760159,18:09:16,-37.83898,144.97072,6,16350,100,1,2,0,2170,251.1,23,"-37.83898,144.97072",-37.83898:144.97072
1269760160,18:09:16,-37.83936,144.97115,6,16797,100,1,2,0,2224,259.9,23,"-37.83936,144.97115",-37.83936:144.97115
1269760161,18:09:17,-37.8401,144.97154,6,17510,100,1,1,0,2309,272.1,23,"-37.8401,144.97154",-37.8401:144.97154
1269760163,18:09:19,-37.84144,144.97188,7,12958,0,59,0,-3,2451,237.4,23,"-37.84144,144.97188",-37.84144:144.97188
1269760164,18:09:20,-37.8418,144.97195,3,12303,0,49,1,-2,2488,165,23,"-37.8418,144.97195",-37.8418:144.97195
1269760165,18:09:21,-37.84216,144.97191,2,12535,1,1,2,0,2527,112.4,23,"-37.84216,144.97191",-37.84216:144.97191
1269760166,18:09:23,-37.84252,144.97133,3,15653,88,1,-1,1,2604,145.8,23,"-37.84252,144.97133",-37.84252:144.97133
1269760168,18:09:25,-37.84311,144.97087,4,15860,100,1,0,1,2702,205.2,23,"-37.84311,144.97087",-37.84311:144.97087
1269760170,18:09:26,-37.84398,144.97067,5,17326,100,1,-1,1,2749,233.7,23,"-37.84398,144.97067",-37.84398:144.97067
1269760171,18:09:28,-37.84447,144.97061,6,16551,100,1,-1,0,2854,254.2,23,"-37.84447,144.97061",-37.84447:144.97061
1269760172,18:09:28,-37.84499,144.97063,6,17132,100,1,-1,0,2910,264.4,23,"-37.84499,144.97063",-37.84499:144.97063
1269760173,18:09:29,-37.84553,144.97075,6,17688,100,1,-2,0,2967,275.9,23,"-37.84553,144.97075",-37.84553:144.97075
1269760174,18:09:32,-37.84702,144.97174,7,16818,100,1,-1,0,3148,289.8,23,"-37.84702,144.97174",-37.84702:144.97174
1269760176,18:09:32,-37.84744,144.97226,7,16328,100,1,-1,-1,3209,293.6,23,"-37.84744,144.97226",-37.84744:144.97226
1269760177,18:09:33,-37.84783,144.97281,5,15822,0,25,-3,-1,3269,253.4,23,"-37.84783,144.97281",-37.84783:144.97281
1269760178,18:09:34,-37.84811,144.97359,5,15153,72,1,-2,1,3339,208.6,23,"-37.84811,144.97359",-37.84811:144.97359
1269760179,18:09:36,-37.84811,144.97491,5,16650,90,1,2,0,3476,224.6,23,"-37.84811,144.97491",-37.84811:144.97491
1269760181,18:09:37,-37.84836,144.9754,5,17487,100,1,1,0,3525,235.6,23,"-37.84836,144.9754",-37.84836:144.9754
1269760182,18:09:38,-37.84902,144.97635,6,16576,100,1,0,0,3604,256.1,23,"-37.84902,144.97635",-37.84902:144.97635
1269760183,18:09:40,-37.84983,144.97725,7,16335,100,1,2,0,3746,278.8,23,"-37.84983,144.97725",-37.84983:144.97725
1269760185,18:09:41,-37.85032,144.9776,7,16528,100,1,1,0,3836,284.6,23,"-37.85032,144.9776",-37.85032:144.9776
1269760186,18:09:42,-37.85113,144.978,7,16968,100,1,0,0,3928,292.7,23,"-37.85113,144.978",-37.85113:144.978
1269760188,18:09:44,-37.85264,144.97853,7,14236,0,46,1,-1,4062,186.9,23,"-37.85264,144.97853",-37.85264:144.97853
1269760189,18:09:45,-37.85293,144.97855,7,12095,4,0,2,0,4094,135.9,23,"-37.85293,144.97855",-37.85293:144.97855
1269760190,18:09:47,-37.85332,144.97813,3,15420,99,1,1,0,4164,141.3,23,"-37.85332,144.97813",-37.85332:144.97813
1269760192,18:09:49,-37.85365,144.97708,4,15969,100,1,0,0,4282,211.3,23,"-37.85365,144.97708",-37.85365:144.97708
1269760194,18:09:51,-37.8538,144.97562,4,15386,58,1,3,0,4387,186.1,23,"-37.8538,144.97562",-37.8538:144.97562
1269760196,18:09:53,-37.85321,144.97501,5,16016,100,1,0,1,4492,213.3,23,"-37.85321,144.97501",-37.85321:144.97501
1269760198,18:09:54,-37.8526,144.97469,4,14014,0,58,0,-3,4559,193.9,23,"-37.8526,144.97469",-37.8526:144.97469
1269760199,18:09:55,-37.85223,144.9744,2,10482,0,25,-1,-1,4601,116.7,23,"-37.85223,144.9744",-37.85223:144.9744
1269760200,18:09:57,-37.85217,144.97391,2,11444,44,1,-1,1,4646,81.4,23,"-37.85217,144.97391",-37.85217:144.97391
1269760202,18:09:59,-37.85252,144.97359,3,12778,51,1,2,0,4706,141.6,23,"-37.85252,144.97359",-37.85252:144.97359
1269760204,18:10:00,-37.85279,144.97316,3,16049,61,1,2,1,4754,154.7,23,"-37.85279,144.97316",-37.85279:144.97316
1269760206,18:10:02,-37.85263,144.97214,4,17074,99,1,0,1,4826,192.7,23,"-37.85263,144.97214",-37.85263:144.97214
1269760207,18:10:03,-37.85235,144.97176,5,17508,99,1,0,1,4891,219.8,23,"-37.85235,144.97176",-37.85235:144.97176
1269760208,18:10:05,-37.85149,144.97072,6,16703,100,1,0,0,5045,258.2,23,"-37.85149,144.97072",-37.85149:144.97072
1269760210,18:10:07,-37.85033,144.96928,7,16373,100,1,0,0,5188,279.7,23,"-37.85033,144.96928",-37.85033:144.96928
1269760212,18:10:08,-37.84972,144.96851,7,16780,100,1,0,0,46,288.9,24,"-37.84972,144.96851",-37.84972:144.96851
1269760213,18:10:09,-37.84931,144.96799,7,16948,100,1,0,0,138,295.2,24,"-37.84931,144.96799",-37.84931:144.96799
1269760214,18:10:11,-37.84868,144.96718,7,17343,100,1,0,-1,232,298.9,24,"-37.84868,144.96718",-37.84868:144.96718
1269760215,18:10:12,-37.84828,144.96667,7,14426,1,61,1,-3,313,224.5,24,"-37.84828,144.96667",-37.84828:144.96667
1269760217,18:10:12,-37.84799,144.96631,3,14960,1,32,2,-1,333,187.7,24,"-37.84799,144.96631",-37.84799:144.96631
1269760218,18:10:14,-37.84713,144.96617,3,17228,100,1,-2,1,429,158,24,"-37.84713,144.96617",-37.84713:144.96617
1269760219,18:10:16,-37.84676,144.96622,4,16350,100,1,-2,1,488,195,24,"-37.84676,144.96622",-37.84676:144.96622
1269760220,18:10:16,-37.84636,144.96608,5,16126,100,1,-2,1,533,217.3,24,"-37.84636,144.96608",-37.84636:144.96608
1269760221,18:10:17,-37.846,144.96576,5,17353,100,1,0,0,606,234.2,24,"-37.846,144.96576",-37.846:144.96576
1269760222,18:10:19,-37.84495,144.96437,6,17157,100,1,1,0,741,266,24,"-37.84495,144.96437",-37.84495:144.96437
1269760224,18:10:20,-37.84454,144.96391,6,17753,100,1,0,0,828,276.4,24,"-37.84454,144.96391",-37.84454:144.96391
1269760226,18:10:22,-37.84339,144.96284,7,15137,73,34,1,-4,948,289.4,24,"-37.84339,144.96284",-37.84339:144.96284
1269760227,18:10:23,-37.84278,144.96239,4,13325,0,46,0,-2,1026,182.8,24,"-37.84278,144.96239",-37.84278:144.96239
1269760228,18:10:24,-37.84252,144.96222,2,11359,0,20,2,-1,1071,121.5,24,"-37.84252,144.96222",-37.84252:144.96222
1269760230,18:10:26,-37.84211,144.96233,2,11167,36,1,1,1,1129,83,24,"-37.84211,144.96233",-37.84211:144.96233
1269760231,18:10:27,-37.84203,144.96266,2,15228,73,1,0,1,1150,109.4,24,"-37.84203,144.96266",-37.84203:144.96266
1269760232,18:10:29,-37.8419,144.96352,3,13787,34,1,-3,0,1240,145.7,24,"-37.8419,144.96352",-37.8419:144.96352
1269760234,18:10:31,-37.8412,144.96379,3,15543,100,1,-1,1,1305,170.7,24,"-37.8412,144.96379",-37.8412:144.96379
1269760236,18:10:32,-37.84082,144.96371,4,17535,100,1,2,1,1365,200.5,24,"-37.84082,144.96371",-37.84082:144.96371
1269760237,18:10:33,-37.84017,144.96368,5,15906,58,1,3,0,1435,224,24,"-37.84017,144.96368",-37.84017:144.96368
1269760238,18:10:34,-37.83976,144.9639,5,15881,100,1,2,0,1482,222.8,24,"-37.83976,144.9639",-37.83976:144.9639
1269760240,18:10:35,-37.83929,144.96455,5,15319,100,1,1,2,1582,242.1,24,"-37.83929,144.96455",-37.83929:144.96455
1269760241,18:10:37,-37.83871,144.96602,6,17433,100,1,-1,0,1720,269.4,24,"-37.83871,144.96602",-37.83871:144.96602
1269760242,18:10:38,-37.83849,144.96666,6,14407,6,63,-1,-3,1749,277.3,24,"-37.83849,144.96666",-37.83849:144.96666
1269760243,18:10:39,-37.83826,144.96721,6,15014,0,53,0,-2,1824,189.8,24,"-37.83826,144.96721",-37.83826:144.96721
1269760244,18:10:40,-37.83805,144.96776,3,12436,7,1,3,0,1873,140.5,24,"-37.83805,144.96776",-37.83805:144.96776
1269760246,18:10:42,-37.83829,144.96855,3,16743,100,1,0,1,1947,153.5,24,"-37.83829,144.96855",-37.83829:144.96855
1269760247,18:10:44,-37.83852,144.96919,4,17564,100,1,0,1,2006,202.5,24,"-37.83852,144.96919",-37.83852:144.96919
1269760248,18:10:44,-37.8386,144.96973,5,16799,100,1,2,0,2075,225.1,24,"-37.8386,144.96973",-37.8386:144.96973
1269760249,18:10:45,-37.83887,144.97055,5,16286,100,1,2,0,2125,244.4,24,"-37.83887,144.97055",-37.83887:144.97055
1269760250,18:10:46,-37.8392,144.97101,6,16652,100,1,2,0,2205,256,24,"-37.8392,144.97101",-37.8392:144.97101
1269760251,18:10:47,-37.83989,144.97148,6,17371,100,1,1,0,2289,269.9,24,"-37.83989,144.97148",-37.83989:144.97148
1269760252,18:10:49,-37.84125,144.97183,7,12323,0,66,0,-3,2435,251.9,24,"-37.84125,144.97183",-37.84125:144.97183
1269760254,18:10:52,-37.84207,144.97195,2,11718,0,1,2,0,2518,112,24,"-37.84207,144.97195",-37.84207:144.97195
1269760256,18:10:53,-37.84238,144.97159,2,14397,82,1,-2,0,2577,131.7,24,"-37.84238,144.97159",-37.84238:144.97159
1269760258,18:10:54,-37.84264,144.97116,3,17472,89,1,-2,1,2625,165.9,24,"-37.84264,144.97116",-37.84264:144.97116
1269760259,18:10:55,-37.84312,144.97086,4,16958,100,1,-1,1,2663,194.1,24,"-37.84312,144.97086",-37.84312:144.97086
1269760260,18:10:56,-37.84377,144.9707,4,16804,100,1,0,1,2729,222.9,24,"-37.84377,144.9707",-37.84377:144.9707
1269760261,18:10:57,-37.84377,144.9707,5,17735,100,1,-1,0,2779,242,24,"-37.84377,144.9707",-37.84377:144.9707
1269760262,18:10:58,-37.84475,144.97061,6,16889,100,1,-1,0,2886,261.2,24,"-37.84475,144.97061",-37.84475:144.97061
1269760263,18:11:01,-37.84608,144.97099,7,16435,100,1,-2,0,3032,283.3,24,"-37.84608,144.97099",-37.84608:144.97099
1269760265,18:11:01,-37.84682,144.97156,7,16684,100,1,-2,0,3092,287.4,24,"-37.84682,144.97156",-37.84682:144.97156
1269760266,18:11:02,-37.84746,144.97232,7,16972,100,1,0,0,3184,292.5,24,"-37.84746,144.97232",-37.84746:144.97232
1269760268,18:11:04,-37.84811,144.97362,5,15063,51,1,-3,0,3342,213.9,24,"-37.84811,144.97362",-37.84811:144.97362
1269760269,18:11:05,-37.84807,144.97415,5,15349,53,1,3,0,3387,213.5,24,"-37.84807,144.97415",-37.84807:144.97415
1269760270,18:11:07,-37.84806,144.97469,5,15969,97,1,2,1,3455,214.3,24,"-37.84806,144.97469",-37.84806:144.97469
1269760271,18:11:07,-37.84837,144.97542,5,16951,100,1,0,1,3502,226.3,24,"-37.84837,144.97542",-37.84837:144.97542
1269760272,18:11:09,-37.84921,144.97658,6,16958,100,1,1,0,3660,261.1,24,"-37.84921,144.97658",-37.84921:144.97658
